Loop_counter,R2 Score Test,R2 Score Training,params,mean_test_score,std_test_score,mean_train_score,std_train_score,imputer_name,outlier_fit_on,outlier_name,outlier_strategy,outlier_threshold,feature_selector_k,feature_selector_remove_constant,feature_selector_remove_constant_threshold,feature_selector_remove_correlated,feature_selector_remove_correlated_threshold,feature_selector_use_select_best_based_on_impurity,feature_selector_use_select_best_k,normalizer_fit_on,normalizer_name,regression_name
0,0.5029071354547436,0.9822865257844954,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 6, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.46072896704569005,0.05852875887421111,0.9865475664493328,0.0019079314533389734,median,train,customOR,iqr,6.5,100,True,0.01,True,0.8,True,True,train,robustscaler,xgb
0,0.5029071354547436,0.9822865257844954,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 6, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 1.0}",0.4555736302824741,0.06846844833131147,0.9829949992718788,0.0013934248157611113,median,train,customOR,iqr,6.5,100,True,0.01,True,0.8,True,True,train,robustscaler,xgb
0,0.5029071354547436,0.9822865257844954,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 1.0}",0.4527703681125752,0.06709208959147357,0.8822245791006068,0.002866671890824495,median,train,customOR,iqr,6.5,100,True,0.01,True,0.8,True,True,train,robustscaler,xgb
0,0.5029071354547436,0.9822865257844954,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.45074316475047854,0.06728070313987379,0.8851561152183901,0.004761371292529206,median,train,customOR,iqr,6.5,100,True,0.01,True,0.8,True,True,train,robustscaler,xgb
1,0.5029071354547436,0.9822865257844954,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 6, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.46072896704569005,0.05852875887421111,0.9865475664493328,0.0019079314533389734,median,train,customOR,iqr,6.5,100,True,0.01,True,0.8,True,True,test,robustscaler,xgb
1,0.5029071354547436,0.9822865257844954,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 6, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 1.0}",0.4555736302824741,0.06846844833131147,0.9829949992718788,0.0013934248157611113,median,train,customOR,iqr,6.5,100,True,0.01,True,0.8,True,True,test,robustscaler,xgb
1,0.5029071354547436,0.9822865257844954,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 1.0}",0.4527703681125752,0.06709208959147357,0.8822245791006068,0.002866671890824495,median,train,customOR,iqr,6.5,100,True,0.01,True,0.8,True,True,test,robustscaler,xgb
1,0.5029071354547436,0.9822865257844954,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.45074316475047854,0.06728070313987379,0.8851561152183901,0.004761371292529206,median,train,customOR,iqr,6.5,100,True,0.01,True,0.8,True,True,test,robustscaler,xgb
2,0.5138515057092985,0.9298966380802618,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.4752807693393857,0.08009540076788799,0.9359807796705051,0.0034461581982976977,median,train,customOR,iqr,6.5,100,True,0.01,True,0.8,True,False,train,robustscaler,xgb
2,0.5138515057092985,0.9298966380802618,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 2, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.4740116446748823,0.06035357356267688,0.7650011143985092,0.004057570857403708,median,train,customOR,iqr,6.5,100,True,0.01,True,0.8,True,False,train,robustscaler,xgb
2,0.5138515057092985,0.9298966380802618,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 2, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.4698779117481699,0.06522745906810902,0.7640558584779862,0.0036068600155697702,median,train,customOR,iqr,6.5,100,True,0.01,True,0.8,True,False,train,robustscaler,xgb
2,0.5138515057092985,0.9298966380802618,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.4691184081180949,0.07162732540665755,0.9397665974046641,0.002176488974794736,median,train,customOR,iqr,6.5,100,True,0.01,True,0.8,True,False,train,robustscaler,xgb
3,0.5138515057092985,0.9298966380802618,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.4752807693393857,0.08009540076788799,0.9359807796705051,0.0034461581982976977,median,train,customOR,iqr,6.5,100,True,0.01,True,0.8,True,False,test,robustscaler,xgb
3,0.5138515057092985,0.9298966380802618,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 2, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.4740116446748823,0.06035357356267688,0.7650011143985092,0.004057570857403708,median,train,customOR,iqr,6.5,100,True,0.01,True,0.8,True,False,test,robustscaler,xgb
3,0.5138515057092985,0.9298966380802618,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 2, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.4698779117481699,0.06522745906810902,0.7640558584779862,0.0036068600155697702,median,train,customOR,iqr,6.5,100,True,0.01,True,0.8,True,False,test,robustscaler,xgb
3,0.5138515057092985,0.9298966380802618,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.4691184081180949,0.07162732540665755,0.9397665974046641,0.002176488974794736,median,train,customOR,iqr,6.5,100,True,0.01,True,0.8,True,False,test,robustscaler,xgb
4,0.5467050276130048,0.9836081099434661,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 1.0}",0.49128851482125935,0.062165673326338655,0.987696872336351,0.001109880384346533,median,train,customOR,iqr,6.5,100,True,0.01,True,0.8,False,True,train,robustscaler,xgb
4,0.5467050276130048,0.9836081099434661,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 6, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.49017526099333797,0.07767619060128907,0.9935375706694591,0.000958855176599615,median,train,customOR,iqr,6.5,100,True,0.01,True,0.8,False,True,train,robustscaler,xgb
4,0.5467050276130048,0.9836081099434661,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.4886483023066773,0.07433067756380712,0.9268998712272873,0.0008482166548371986,median,train,customOR,iqr,6.5,100,True,0.01,True,0.8,False,True,train,robustscaler,xgb
4,0.5467050276130048,0.9836081099434661,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.48773545102234256,0.07744696745791284,0.9886042763766886,0.0011608861704628993,median,train,customOR,iqr,6.5,100,True,0.01,True,0.8,False,True,train,robustscaler,xgb
5,0.5467050276130048,0.9836081099434661,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 1.0}",0.49128851482125935,0.062165673326338655,0.987696872336351,0.001109880384346533,median,train,customOR,iqr,6.5,100,True,0.01,True,0.8,False,True,test,robustscaler,xgb
5,0.5467050276130048,0.9836081099434661,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 6, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.49017526099333797,0.07767619060128907,0.9935375706694591,0.000958855176599615,median,train,customOR,iqr,6.5,100,True,0.01,True,0.8,False,True,test,robustscaler,xgb
5,0.5467050276130048,0.9836081099434661,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.4886483023066773,0.07433067756380712,0.9268998712272873,0.0008482166548371986,median,train,customOR,iqr,6.5,100,True,0.01,True,0.8,False,True,test,robustscaler,xgb
5,0.5467050276130048,0.9836081099434661,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.48773545102234256,0.07744696745791284,0.9886042763766886,0.0011608861704628993,median,train,customOR,iqr,6.5,100,True,0.01,True,0.8,False,True,test,robustscaler,xgb
6,0.5739218086404767,0.7751192390401009,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 2, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.48168519257617043,0.038429124251345786,0.7843902574055884,0.002906512719191891,median,train,customOR,iqr,6.5,100,True,0.01,True,0.8,False,False,train,robustscaler,xgb
6,0.5739218086404767,0.7751192390401009,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.4793781967063011,0.051605060767815555,0.9518993630772001,0.002117763542555365,median,train,customOR,iqr,6.5,100,True,0.01,True,0.8,False,False,train,robustscaler,xgb
6,0.5739218086404767,0.7751192390401009,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 1.0}",0.4768750509400915,0.0778206127231442,0.9961841451276428,0.00034218928610984525,median,train,customOR,iqr,6.5,100,True,0.01,True,0.8,False,False,train,robustscaler,xgb
6,0.5739218086404767,0.7751192390401009,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 2, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.47665662342887527,0.050290313520142814,0.7854407155604312,0.003627651475662843,median,train,customOR,iqr,6.5,100,True,0.01,True,0.8,False,False,train,robustscaler,xgb
7,0.5739218086404767,0.7751192390401009,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 2, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.48168519257617043,0.038429124251345786,0.7843902574055884,0.002906512719191891,median,train,customOR,iqr,6.5,100,True,0.01,True,0.8,False,False,test,robustscaler,xgb
7,0.5739218086404767,0.7751192390401009,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.4793781967063011,0.051605060767815555,0.9518993630772001,0.002117763542555365,median,train,customOR,iqr,6.5,100,True,0.01,True,0.8,False,False,test,robustscaler,xgb
7,0.5739218086404767,0.7751192390401009,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 1.0}",0.4768750509400915,0.0778206127231442,0.9961841451276428,0.00034218928610984525,median,train,customOR,iqr,6.5,100,True,0.01,True,0.8,False,False,test,robustscaler,xgb
7,0.5739218086404767,0.7751192390401009,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 2, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.47665662342887527,0.050290313520142814,0.7854407155604312,0.003627651475662843,median,train,customOR,iqr,6.5,100,True,0.01,True,0.8,False,False,test,robustscaler,xgb
8,0.5249885445339543,0.8728748483053513,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.4746796374657308,0.07852418687404454,0.8787020334285532,0.004420771210150515,median,train,customOR,iqr,6.5,80,True,0.01,True,0.8,True,True,train,robustscaler,xgb
8,0.5249885445339543,0.8728748483053513,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.4686406955765444,0.08633022133190178,0.9653016759425155,0.0016937786832461343,median,train,customOR,iqr,6.5,80,True,0.01,True,0.8,True,True,train,robustscaler,xgb
8,0.5249885445339543,0.8728748483053513,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.4682445395797502,0.07924095677642946,0.9180433266311848,0.002955138508109672,median,train,customOR,iqr,6.5,80,True,0.01,True,0.8,True,True,train,robustscaler,xgb
8,0.5249885445339543,0.8728748483053513,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.4663068969512084,0.08295864462794979,0.9075425334325894,0.0032568164108890824,median,train,customOR,iqr,6.5,80,True,0.01,True,0.8,True,True,train,robustscaler,xgb
9,0.5249885445339543,0.8728748483053513,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.4746796374657308,0.07852418687404454,0.8787020334285532,0.004420771210150515,median,train,customOR,iqr,6.5,80,True,0.01,True,0.8,True,True,test,robustscaler,xgb
9,0.5249885445339543,0.8728748483053513,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.4686406955765444,0.08633022133190178,0.9653016759425155,0.0016937786832461343,median,train,customOR,iqr,6.5,80,True,0.01,True,0.8,True,True,test,robustscaler,xgb
9,0.5249885445339543,0.8728748483053513,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.4682445395797502,0.07924095677642946,0.9180433266311848,0.002955138508109672,median,train,customOR,iqr,6.5,80,True,0.01,True,0.8,True,True,test,robustscaler,xgb
9,0.5249885445339543,0.8728748483053513,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.4663068969512084,0.08295864462794979,0.9075425334325894,0.0032568164108890824,median,train,customOR,iqr,6.5,80,True,0.01,True,0.8,True,True,test,robustscaler,xgb
10,0.5138515057092985,0.9298966380802618,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.4752807693393857,0.08009540076788799,0.9359807796705051,0.0034461581982976977,median,train,customOR,iqr,6.5,80,True,0.01,True,0.8,True,False,train,robustscaler,xgb
10,0.5138515057092985,0.9298966380802618,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 2, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.4740116446748823,0.06035357356267688,0.7650011143985092,0.004057570857403708,median,train,customOR,iqr,6.5,80,True,0.01,True,0.8,True,False,train,robustscaler,xgb
10,0.5138515057092985,0.9298966380802618,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 2, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.4698779117481699,0.06522745906810902,0.7640558584779862,0.0036068600155697702,median,train,customOR,iqr,6.5,80,True,0.01,True,0.8,True,False,train,robustscaler,xgb
10,0.5138515057092985,0.9298966380802618,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.4691184081180949,0.07162732540665755,0.9397665974046641,0.002176488974794736,median,train,customOR,iqr,6.5,80,True,0.01,True,0.8,True,False,train,robustscaler,xgb
11,0.5138515057092985,0.9298966380802618,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.4752807693393857,0.08009540076788799,0.9359807796705051,0.0034461581982976977,median,train,customOR,iqr,6.5,80,True,0.01,True,0.8,True,False,test,robustscaler,xgb
11,0.5138515057092985,0.9298966380802618,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 2, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.4740116446748823,0.06035357356267688,0.7650011143985092,0.004057570857403708,median,train,customOR,iqr,6.5,80,True,0.01,True,0.8,True,False,test,robustscaler,xgb
11,0.5138515057092985,0.9298966380802618,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 2, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.4698779117481699,0.06522745906810902,0.7640558584779862,0.0036068600155697702,median,train,customOR,iqr,6.5,80,True,0.01,True,0.8,True,False,test,robustscaler,xgb
11,0.5138515057092985,0.9298966380802618,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.4691184081180949,0.07162732540665755,0.9397665974046641,0.002176488974794736,median,train,customOR,iqr,6.5,80,True,0.01,True,0.8,True,False,test,robustscaler,xgb
12,0.5698486446191683,0.9863110115354643,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 1.0}",0.5009039013612584,0.07143812666907545,0.9862778378485129,0.0018616067086606668,median,train,customOR,iqr,6.5,80,True,0.01,True,0.8,False,True,train,robustscaler,xgb
12,0.5698486446191683,0.9863110115354643,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.49903983254493767,0.07424133070417047,0.9841038330708092,0.0009726939228231284,median,train,customOR,iqr,6.5,80,True,0.01,True,0.8,False,True,train,robustscaler,xgb
12,0.5698486446191683,0.9863110115354643,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.4989410076247659,0.07856590942354362,0.9380937998238039,0.0023961945177387017,median,train,customOR,iqr,6.5,80,True,0.01,True,0.8,False,True,train,robustscaler,xgb
12,0.5698486446191683,0.9863110115354643,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.4987842175640109,0.07817980352423519,0.9197394581609462,0.0028045662031168732,median,train,customOR,iqr,6.5,80,True,0.01,True,0.8,False,True,train,robustscaler,xgb
13,0.5698486446191683,0.9863110115354643,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 1.0}",0.5009039013612584,0.07143812666907545,0.9862778378485129,0.0018616067086606668,median,train,customOR,iqr,6.5,80,True,0.01,True,0.8,False,True,test,robustscaler,xgb
13,0.5698486446191683,0.9863110115354643,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.49903983254493767,0.07424133070417047,0.9841038330708092,0.0009726939228231284,median,train,customOR,iqr,6.5,80,True,0.01,True,0.8,False,True,test,robustscaler,xgb
13,0.5698486446191683,0.9863110115354643,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.4989410076247659,0.07856590942354362,0.9380937998238039,0.0023961945177387017,median,train,customOR,iqr,6.5,80,True,0.01,True,0.8,False,True,test,robustscaler,xgb
13,0.5698486446191683,0.9863110115354643,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.4987842175640109,0.07817980352423519,0.9197394581609462,0.0028045662031168732,median,train,customOR,iqr,6.5,80,True,0.01,True,0.8,False,True,test,robustscaler,xgb
14,0.5739218086404767,0.7751192390401009,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 2, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.48168519257617043,0.038429124251345786,0.7843902574055884,0.002906512719191891,median,train,customOR,iqr,6.5,80,True,0.01,True,0.8,False,False,train,robustscaler,xgb
14,0.5739218086404767,0.7751192390401009,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.4793781967063011,0.051605060767815555,0.9518993630772001,0.002117763542555365,median,train,customOR,iqr,6.5,80,True,0.01,True,0.8,False,False,train,robustscaler,xgb
14,0.5739218086404767,0.7751192390401009,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 1.0}",0.4768750509400915,0.0778206127231442,0.9961841451276428,0.00034218928610984525,median,train,customOR,iqr,6.5,80,True,0.01,True,0.8,False,False,train,robustscaler,xgb
14,0.5739218086404767,0.7751192390401009,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 2, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.47665662342887527,0.050290313520142814,0.7854407155604312,0.003627651475662843,median,train,customOR,iqr,6.5,80,True,0.01,True,0.8,False,False,train,robustscaler,xgb
15,0.5739218086404767,0.7751192390401009,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 2, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.48168519257617043,0.038429124251345786,0.7843902574055884,0.002906512719191891,median,train,customOR,iqr,6.5,80,True,0.01,True,0.8,False,False,test,robustscaler,xgb
15,0.5739218086404767,0.7751192390401009,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.4793781967063011,0.051605060767815555,0.9518993630772001,0.002117763542555365,median,train,customOR,iqr,6.5,80,True,0.01,True,0.8,False,False,test,robustscaler,xgb
15,0.5739218086404767,0.7751192390401009,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 1.0}",0.4768750509400915,0.0778206127231442,0.9961841451276428,0.00034218928610984525,median,train,customOR,iqr,6.5,80,True,0.01,True,0.8,False,False,test,robustscaler,xgb
15,0.5739218086404767,0.7751192390401009,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 2, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.47665662342887527,0.050290313520142814,0.7854407155604312,0.003627651475662843,median,train,customOR,iqr,6.5,80,True,0.01,True,0.8,False,False,test,robustscaler,xgb
16,0.5201157118087611,0.8936949902335596,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.5844736282049653,0.06099692077806603,0.8998809364298366,0.0035843087733482093,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,True,True,train,robustscaler,xgb
16,0.5201157118087611,0.8936949902335596,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.5824745433959623,0.07522015028389051,0.9024263200900023,0.003956866311359324,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,True,True,train,robustscaler,xgb
16,0.5201157118087611,0.8936949902335596,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.5789970596502646,0.05499626680821948,0.9240374248864305,0.002796733933480318,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,True,True,train,robustscaler,xgb
16,0.5201157118087611,0.8936949902335596,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 1.0}",0.5782641151847129,0.060283749006577986,0.9202986822144471,0.0030526845155369746,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,True,True,train,robustscaler,xgb
17,0.5201157118087611,0.8936949902335596,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.5844736282049653,0.06099692077806603,0.8998809364298366,0.0035843087733482093,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,True,True,test,robustscaler,xgb
17,0.5201157118087611,0.8936949902335596,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.5824745433959623,0.07522015028389051,0.9024263200900023,0.003956866311359324,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,True,True,test,robustscaler,xgb
17,0.5201157118087611,0.8936949902335596,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.5789970596502646,0.05499626680821948,0.9240374248864305,0.002796733933480318,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,True,True,test,robustscaler,xgb
17,0.5201157118087611,0.8936949902335596,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 1.0}",0.5782641151847129,0.060283749006577986,0.9202986822144471,0.0030526845155369746,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,True,True,test,robustscaler,xgb
18,0.5922454578741718,0.9910170448421458,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.579489488903626,0.07005576187951144,0.992414367612494,0.0007902857912103175,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,True,False,train,robustscaler,xgb
18,0.5922454578741718,0.9910170448421458,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.5774188553593597,0.07037218361384123,0.9469729686150679,0.0026663148727538496,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,True,False,train,robustscaler,xgb
18,0.5922454578741718,0.9910170448421458,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.5766401953124727,0.07068272661150135,0.9912988699499483,0.0009705712256531491,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,True,False,train,robustscaler,xgb
18,0.5922454578741718,0.9910170448421458,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.5751954040285405,0.08304313944861108,0.9483902775825278,0.00221934131864104,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,True,False,train,robustscaler,xgb
19,0.5922454578741718,0.9910170448421458,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.579489488903626,0.07005576187951144,0.992414367612494,0.0007902857912103175,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,True,False,test,robustscaler,xgb
19,0.5922454578741718,0.9910170448421458,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.5774188553593597,0.07037218361384123,0.9469729686150679,0.0026663148727538496,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,True,False,test,robustscaler,xgb
19,0.5922454578741718,0.9910170448421458,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.5766401953124727,0.07068272661150135,0.9912988699499483,0.0009705712256531491,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,True,False,test,robustscaler,xgb
